id|company_id|services_scope_cn|service_hotline|email|address_cn|added_detail_cn|tips_cn
010-044-1808-3104|010-044-1808||24450101|info@homing.edu.hk|新界天水圍天柏路2號|元朗區 / 72校網 / 資助|http://www.homing.edu.hk
010-044-1809-3105|010-044-1809||34014995|info@wfjlps.edu.hk|新界天水圍101區天暉路9號|元朗區 / 直資|https://www.wfjlps.edu.hk
010-044-1810-3106|010-044-1810||24745566|am@yuenlonglsts.edu.hk|新界元朗朗屏邨第三期|元朗區 / 73校網 / 資助|http://www.yuenlonglsts.edu.hk
010-044-1811-3107|010-044-1811||24781230|sylgps@edb.gov.hk|新界元朗欖口村路21號|元朗區 / 73校網 / 官立|http://www.sylgps.edu.hk
010-044-1812-3108|010-044-1812||24486623|sphrcps@yahoo.com.hk|新界天水圍天城路22號|元朗區 / 72校網 / 資助|http://www.kysps.edu.hk
010-044-1813-3109|010-044-1813||24881520|phcps2003@yahoo.com.hk|新界元朗八鄉蓮花地199號|元朗區 / 74校網 / 資助|http://www.phcps.edu.hk
010-044-1814-3110|010-044-1814||24762610|kmylsfung@yahoo.com.hk|元朗元政路|元朗區 / 74校網 / 資助|http://www.kmyls.edu.hk
010-044-1815-3111|010-044-1815||24762616|info@kms.edu.hk|新界元朗水邊圍邨|元朗區 / 73校網 / 資助|http://www.kms.edu.hk
010-044-1816-3112|010-044-1816||24762433|tkps@tkps.edu.hk|新界元朗朗屏邨第一期|元朗區 / 73校網 / 資助|http://www.tkps.edu.hk
010-044-1817-3113|010-044-1817||24763903|info@hzit.edu.hk|新界元朗朗屏邨第二期小學|元朗區 / 73校網 / 資助|https://www.hzit.edu.hk
010-044-1818-3114|010-044-1818||24762258|ylpokok@ylpokok.edu.hk|新界元朗洪水橋丹桂村路55號|元朗區 / 72校網 / 資助|http://www.ylpokok.edu.hk
010-044-1819-3115|010-044-1819||24761160|ylgps@edb.gov.hk|新界元朗坳頭友全街|元朗區 / 74校網 / 官立|https://www.ylgps.edu.hk
010-044-1820-3116|010-044-1820||24762268|school@ylmaps.edu.hk|新界元朗青山公路244號|元朗區 / 73校網 / 資助|http://www.ylmaps.edu.hk
010-044-1821-3117|010-044-1821||26178200|mailbox@alu.edu.hk|新界元朗天水圍天瑞路86號|元朗區 / 72校網 / 資助|http://www.alu.edu.hk
010-044-1822-3118|010-044-1822||24750328|info@ylaps.edu.hk|新界元朗公園北路2號|元朗區 / 73校網 / 資助|http://www.ylaps.edu.hk
010-044-1823-3119|010-044-1823||24753663|info@bcwkms.edu.hk|元朗馬田欖口村路23號|元朗區 / 73校網 / 資助|https://www.bcwkms.edu.hk
010-044-1824-3120|010-044-1824||24750433|bwy2009@yahoo.com.hk|新界元朗鳳攸南街6號|元朗區 / 74校網 / 資助|http://www.bwys.edu.hk
010-044-1825-3121|010-044-1825||24478686|info@bps.qesosa.edu.hk|新界天水圍第四期第三區|元朗區 / 72校網 / 資助|http://www.bps.qesosa.edu.hk
010-044-1826-3122|010-044-1826||24480889|qps-mail@qesosaps.edu.hk|新界天水圍天耀邨第一期|元朗區 / 72校網 / 資助|https://www.qesosaps.edu.hk
010-044-1827-3123|010-044-1827||24450580|info@cymcaps.edu.hk|新界天水圍天富苑第四期|元朗區 / 72校網 / 資助|https://www.cymcaps.edu.hk
010-044-1828-3124|010-044-1828||22519751|info@cccfyw.edu.hk|新界元朗天水圍天耀邨第二期|元朗區 / 72校網 / 資助|https://www.cccfyw.edu.hk
010-044-1829-3125|010-044-1829||24762696|ccc.ckps@yahoo.com.hk|新界元朗鐘聲徑五號|元朗區 / 74校網 / 資助|https://www.ckps.edu.hk
010-044-1830-3126|010-044-1830||26709353|info@fk1ps.edu.hk|新界上水馬會道19號|北區 / 80校網 / 資助|https://www.fk1ps.edu.hk
010-044-1831-3127|010-044-1831||26772311|lys@fklys.edu.hk|新界粉嶺華明邨|北區 / 81校網 / 資助|https://www.fklys.edu.hk/
010-044-1832-3128|010-044-1832||26392201|info@fkis.edu.hk|新界上水馬會道19號A|北區 / 80校網 / 資助|http://www.fkis.edu.hk
010-044-1833-3129|010-044-1833||26724813|school@bcsw.edu.hk|新界上水石湖墟彩園邨|北區 / 80校網 / 資助|https://www.bcsw.edu.hk
010-044-1834-3130|010-044-1834||26754411|bcklasa@yahoo.com.hk|新界粉嶺一鳴路12號|北區 / 81校網 / 資助|http://www.bcklas.edu.hk
010-044-1835-3131|010-044-1835||26689088|school@wisdom.edu.hk|新界上水清城路6號|北區 / 80校網 / 資助|http://www.wisdom.edu.hk
010-044-1836-3132|010-044-1836||26703849|ktvhotung@yahoo.com.hk|新界上水金錢村|北區 / 80校網 / 資助|http://www.ktvhts.edu.hk
010-044-1837-3133|010-044-1837||26729917|yyswd86@yahoo.com.hk|新界上水馬會道|北區 / 80校網 / 資助|https://www.yukyinschool.edu.hk
010-044-1838-3134|010-044-1838||26703338|skhwc@eservices.hkedcity.net|新界粉嶺吉祥街3號|北區 / 80校網 / 資助|http://www.skhwc.edu.hk
010-044-1839-3135|010-044-1839||29476888|kfwc@eservices.hkedcity.net|新界粉嶺嘉福邨|北區 / 81校網 / 資助|https://www.skhkfwc.edu.hk
010-044-1840-3136|010-044-1840||26692024|fgpsa@edb.gov.hk|新界粉嶺祥華村|北區 / 81校網 / 官立|https://www.fgps.edu.hk
010-044-1841-3137|010-044-1841||26702297|office@flp.edu.hk|新界粉嶺粉嶺村651號|北區 / 81校網 / 資助|https://www.flp.edu.hk
010-044-1842-3138|010-044-1842||26742120|school@ftesps.edu.hk|新界沙頭角山咀村|北區 / 83校網 / 資助|http://www.ftesps.edu.hk
010-044-1843-3139|010-044-1843||26721225|swhps@swhps.edu.hk|新界上水天平邨|北區 / 80校網 / 資助|http://www.swhps.edu.hk
010-044-1844-3140|010-044-1844||26749080|office@stkcps.edu.hk|新界沙頭角沙頭角墟第四區|北區 / 83校網 / 資助|https://www.stkcps.edu.hk
010-044-1845-3141|010-044-1845||26711071|mkcmps@tungwah.org.hk|新界上水彩園邨|北區 / 80校網 / 資助|https://www.twghmkc.edu.hk
010-044-1846-3142|010-044-1846||26723285|emaps@tungwah.org.hk|新界上水石湖墟智昌路|北區 / 80校網 / 資助|http://www.eama.edu.hk
010-044-1847-3143|010-044-1847||26700334|mail@tks.edu.hk|新界上水馬會道|北區 / 80校網 / 資助|http://www.tks.edu.hk
010-044-1848-3144|010-044-1848||26738581|lctms@ymail.com|新界上水天平路30號|北區 / 80校網 / 資助|https://www.lctms.edu.hk
010-044-1849-3145|010-044-1849||26703111|office@tmms.edu.hk|新界上水清城路1號|北區 / 80校網 / 資助|https://www.tmms.edu.hk
010-044-1850-3146|010-044-1850||27082211|fsc@fsc.edu.hk|新界粉嶺華明邨第二期|北區 / 81校網 / 資助|http://www.fsc.edu.hk
010-044-1851-3147|010-044-1851||26740538|tkllyps2@netvigator.com|新界北區打鼓嶺週田村|北區 / 81校網 / 資助|http://www.tkllingying.edu.hk
010-044-1852-3148|010-044-1852||26756617|office@plpb.edu.hk|新界粉嶺安樂村安樂門街13號|北區 / 81校網 / 資助|http://www.plpb.edu.hk
010-044-1853-3149|010-044-1853||29479966|mail@fagps.edu.hk|新界粉嶺和鳴里2號|北區 / 81校網 / 資助|https://www.fagps.edu.hk
010-044-1854-3150|010-044-1854||26700103|pgms_off@yahoo.com.hk|新界粉嶺璧峰路四號|北區 / 81校網 / 資助|http://www.pgms.edu.hk
010-044-1855-3151|010-044-1855||26795626|pylf_adm@yahoo.com.hk|新界粉嶺暉明路16號|北區 / 81校網 / 資助|https://www.pylfps.edu.hk
010-044-1856-3152|010-044-1856||26731183|admin@waichow.edu.hk|新界上水天平路51號|北區 / 80校網 / 資助|http://www.waichow.edu.hk
010-044-1857-3153|010-044-1857||26702257|apsmail@apsss.edu.hk|新界粉嶺聯和墟和睦路2號|北區 / 81校網 / 資助|http://www.apsss.edu.hk
010-044-1858-3154|010-044-1858||28711669|akps@akps.edu.hk|香港鴨脷洲利東邨利東邨道9號|南區 / 18校網 / 資助|https://www.akps.edu.hk
010-044-1859-3155|010-044-1859||25510030|pgps2@netvigator.com|香港鴨脷洲橋道325號|南區 / 18校網 / 官立|https://www.hksdgps.edu.hk
010-044-1860-3156|010-044-1860||28735101|info@aspcps.edu.hk|香港仔石排灣新村第二期|南區 / 18校網 / 資助|http://www.aspcps.edu.hk
010-044-1861-3157|010-044-1861||25525255|service@irgps.edu.hk|香港香港仔崇文街20號|南區 / 18校網 / 官立|https://www.irgps.edu.hk
010-044-1862-3158|010-044-1862||25511211|info@pbps.edu.hk|香港華富邨瀑布灣道27號|南區 / 18校網 / 資助|https://www.pbps.edu.hk
010-044-1863-3159|010-044-1863||28130272|info@sscps.edu.hk|香港赤柱黃麻角道30-32號|南區 / 私立|http://www.sscps.edu.hk
010-044-1864-3160|010-044-1864||25504004|skhcfcnps@eservices.hkedcity.net|香港薄扶林置富花園置富徑3號|南區 / 18校網 / 資助|https://www.skhcfcn.edu.hk
010-044-1865-3161|010-044-1865||25508326|tcn-mail@hkedcity.net|香港香港仔田灣始南徑1號|南區 / 18校網 / 資助|http://www.tcn.edu.hk/tcn/
010-044-1866-3162|010-044-1866||25261882|spccps@ps.spcc.edu.hk|香港黃竹坑南風徑11號|南區 / 直資|http://www.spccps.edu.hk
010-044-1867-3163|010-044-1867||28748311|spcps@netvigator.com|香港鴨脷洲利東邨第二期|南區 / 18校網 / 資助|http://www.spcps.edu.hk
010-044-1868-3164|010-044-1868||34021100|vpadmin@vsa.edu.hk|香港仔深灣道19號|南區 / 私立|https://www.vsa.edu.hk
010-044-1869-3165|010-044-1869||25511378|info@pbpssh.edu.hk|香港鴨脷洲橋道355號|南區 / 18校網 / 資助|https://www.pbpssh.edu.hk
010-044-1870-3166|010-044-1870||25511142|hokshan@hokshan.edu.hk|香港華富邨華林徑5號|南區 / 18校網 / 資助|http://www.hokshan.edu.hk
010-044-1871-3167|010-044-1871||22022000|enquiry@isf.edu.hk|香港薄扶林鋼綫灣道1號|南區 / 私立|https://academy.isf.edu.hk/
010-044-1872-3168|010-044-1872||25529529|ptcps180@gmail.com|香港香港仔大道180號|南區 / 18校網 / 資助|https://www.ptcps.edu.hk
010-044-1873-3169|010-044-1873||26672111|nglaiwooffice@yahoo.com.hk|新界大埔汀角道大元邨|大埔區 / 84校網 / 資助|http://www.nlw.edu.hk
010-044-1874-3170|010-044-1874||29481122|admin@edujcps.edu.hk|新界大埔露屏路10號|大埔區 / 84校網 / 資助|https://www.edujcps.edu.hk
010-044-1875-3171|010-044-1875||26660606|info@skhycmcj.edu.hk|新界大埔富亨邨|大埔區 / 84校網 / 資助|http://www.skhycmcj.edu.hk
010-044-1876-3172|010-044-1876||26589183|info@skhycmcps.edu.hk|新界大埔廣福村|大埔區 / 84校網 / 資助|http://www.skhycmcps.edu.hk
010-044-1877-3173|010-044-1877||26618896|info@sfc.edu.hk|新界大埔富善邨第三期|大埔區 / 84校網 / 資助|https://www.sfc.edu.hk
010-044-1878-3174|010-044-1878||26503355|ltwfl@yahoo.com.hk|新界大埔太和邨|大埔區 / 84校網 / 資助|https://www.wfl.edu.hk
010-044-1879-3175|010-044-1879||26641223|taipolst@gmail.com|新界大埔大元邨|大埔區 / 84校網 / 資助|https://www.taipolst.edu.hk
010-044-1880-3176|010-044-1880||26641223|ntwjwacrgps@gmail.com|新界大埔大元邨|大埔區 / 84校網 / 資助|http://www.taipocrgps.edu.hk/
010-044-1881-3177|010-044-1881||23387109|info@sthilarys.edu.hk|大埔運頭街6號|大埔區 / 私立|https://www.sthilarys.edu.hk
010-044-1882-3178|010-044-1882||26606161|office@shmcps.edu.hk|新界大埔富亨邨第一期|大埔區 / 84校網 / 資助|http://www.shmcps.edu.hk
010-044-1883-3179|010-044-1883||26652333|tpompspc@tpompspc.edu.hk|大埔寶湖道7號|大埔區 / 84校網 / 資助|http://www.tpompspc.edu.hk
010-044-1884-3180|010-044-1884||26654610|tpomps@hotmail.com|新界大埔安祥路10號|大埔區 / 84校網 / 資助|http://www.tpomps.edu.hk
010-044-1885-3181|010-044-1885||26563933|tpbps@tpbps.edu.hk|大埔廣福邨|大埔區 / 84校網 / 資助|https://www.tpbps.edu.hk
010-044-1886-3182|010-044-1886||26622011|tpms@tpms.edu.hk|新界大埔棟樑路10號|大埔區 / 84校網 / 資助|https://www.tpms.edu.hk
010-044-1887-3183|010-044-1887||26535565|wksama@netvigator.com|新界大埔東昌街|大埔區 / 84校網 / 資助|https://www.wks.edu.hk
010-044-1888-3184|010-044-1888||26562382|tpgps@edb.gov.hk|新界大埔太和路8號|大埔區 / 84校網 / 官立|https://www.tpgps.edu.hk
010-044-1889-3185|010-044-1889||26521222|info@plktkp.edu.hk|新界大埔運頭塘邨|大埔區 / 84校網 / 資助|http://www.plktkp.edu.hk
010-044-1890-3186|010-044-1890||26505551|info@plktkpmps.edu.hk|新界大埔公路大埔滘段4641號|大埔區 / 84校網 / 資助|http://www.plktkpmps.edu.hk
010-044-1891-3187|010-044-1891||26566116|ychchtps@eservices.hkedcity.net|新界大埔運頭塘邨|大埔區 / 84校網 / 資助|https://www.ychchtps.edu.hk
010-044-1892-3188|010-044-1892||26619383|ssnahkws@eservices.hkedcity.net|新界大埔富善邨|大埔區 / 84校網 / 資助|http://ssnahkws.edu.hk
010-044-1893-3189|010-044-1893||24665885|siuleunsch@hotmail.com|新界屯門蝴蝶村小學第五校舍|屯門區 / 70校網 / 資助|https://www.siuleunsch.edu.hk
010-044-1894-3190|010-044-1894||24611968|nxp-mail@hkedcity.net|新界屯門良景邨第一座校舍|屯門區 / 70校網 / 資助|http://www.hkrsstmps.edu.hk
010-044-1895-3191|010-044-1895||24503833|info@wsk.edu.hk|新界屯門安定邨第三座校舍|屯門區 / 71校網 / 資助|https://www.wsk.edu.hk
010-044-1896-3192|010-044-1896||24411222|email@leekamps.edu.hk|新界屯門掃管笏路23號|屯門區 / 71校網 / 資助|http://www.leekamps.edu.hk
010-044-1897-3193|010-044-1897||24586111|hytps@hytps.edu.hk|新界屯門友愛邨|屯門區 / 71校網 / 資助|http://www.hytps.edu.hk
010-044-1898-3194|010-044-1898||24574634|wd@cpcps.mysch.net|新界屯門鄉事會路2號|屯門區 / 71校網 / 資助|http://cpcps.edu.hk
010-044-1899-3195|010-044-1899||24652881|office@tccpswke.edu.hk|新界屯門湖景邨湖昌街4號|屯門區 / 70校網 / 資助|https://www.tccpswke.edu.hk
010-044-1900-3196|010-044-1900||24651222|email@tccps.edu.hk|新界屯門山景邨|屯門區 / 70校網 / 資助|https://tccps.edu.hk
010-044-1901-3197|010-044-1901||24503128|info@lckps.edu.hk|新界屯門安定邨第四座校舍|屯門區 / 71校網 / 資助|http://www.lckps.edu.hk
010-044-1902-3198|010-044-1902||24482211|mail@hingtak.edu.hk|新界屯門慶平路1號|屯門區 / 71校網 / 資助|http://www.hingtak.edu.hk
010-044-1903-3199|010-044-1903||24598909|skhmungyan@gmail.com|新界屯門景峰徑1號|屯門區 / 71校網 / 資助|http://www.skhmungyanps.edu.hk
010-044-1904-3200|010-044-1904||24666712|lstlwwfms@yahoo.com.hk|新界屯門山景邨|屯門區 / 70校網 / 資助|https://www.lstlwwf.edu.hk
010-044-1905-3201|010-044-1905||24556111|info@hosauki.edu.hk|新界屯門田景邨第1號校舍|屯門區 / 70校網 / 資助|https://www.hosauki.edu.hk
010-044-1906-3202|010-044-1906||24030311|dsk-mail@hkedcity.net|新界屯門安定邨|屯門區 / 71校網 / 資助|http://www.twghtskp.edu.hk
010-044-1907-3203|010-044-1907||24651662|tmgps@edb.gov.hk|新界屯門兆康苑|屯門區 / 70校網 / 官立|https://www.tmgps.edu.hk
010-044-1908-3204|010-044-1908||24622855|toishanaps@eservices.hkedcity.net|新界屯門石排頭路14號|屯門區 / 70校網 / 資助|https://www.ts.edu.hk
010-044-1909-3205|010-044-1909||24512333|info@mcyos.edu.hk|新界屯門屯利街3號|屯門區 / 71校網 / 資助|https://www.mcyos.edu.hk
010-044-1910-3206|010-044-1910||24510088|info@mcyoms.edu.hk|新界屯門掃管笏路111號|屯門區 / 71校網 / 資助|http://www.mcyoms.edu.hk
010-044-1911-3207|010-044-1911||24544122|hkeca@wusichong.edu.hk|新界屯門建生邨屋邨小學校舍|屯門區 / 70校網 / 資助|http://www.wusichong.edu.hk
010-044-1912-3208|010-044-1912||24501588|info@yyps.edu.hk|新界屯門青山公路青海圍26號|屯門區 / 直資|http://www.yyps.edu.hk
010-044-1913-3209|010-044-1913||24112208|info@plkflpy.edu.hk|新界屯門掃管笏管青路11號|屯門區 / 71校網 / 資助|http://www.plkflpy.edu.hk
010-044-1914-3210|010-044-1914||24621722|mail@plkvktc2.edu.hk|新界屯門大興邨第1號校舍|屯門區 / 70校網 / 資助|http://www.plkvktc2.edu.hk
010-044-1915-3211|010-044-1915||24678107|plklcskoffice@gmail.com|新界屯門湖景村小學校舍第三座|屯門區 / 70校網 / 資助|https://www.plklcsk.edu.hk
010-044-1916-3212|010-044-1916||24661882|general@eclass.plkfwkc.edu.hk|新界屯門良景邨第三校舍|屯門區 / 70校網 / 資助|http://www.plkfwkc.edu.hk
010-044-1917-3213|010-044-1917||27020707|plkheps@plkheps.edu.hk|新界屯門興富街3號|屯門區 / 70校網 / 資助|https://www.plkheps.edu.hk
010-044-1918-3214|010-044-1918||24502270|mail@islamps.edu.hk|新界屯門友愛邨愛德里2號|屯門區 / 71校網 / 資助|https://www.islamps.edu.hk
010-044-1919-3215|010-044-1919||24413366|ychlccs@yahoo.com.hk|新界屯門湖景路29號|屯門區 / 70校網 / 資助|http://www.lccs.edu.hk
010-044-1920-3216|010-044-1920||24510325|ychhsn@yahoo.com.hk|新界屯門第十六區興安里|屯門區 / 71校網 / 資助|https://www.hosiknam.edu.hk
010-044-1921-3217|010-044-1921||24510372|mlwf@yotps.edu.hk|新界屯門安定邨第六座校舍|屯門區 / 71校網 / 資助|http://www.yotps.edu.hk
010-044-1922-3218|010-044-1922||24636171|info@yantak.edu.hk|新界屯門蝴蝶邨小學校舍第二座|屯門區 / 70校網 / 資助|http://www.yantak.edu.hk
010-044-1923-3219|010-044-1923||24671882|mail@fdccys.edu.hk|新界屯門蝴蝶村兆山苑|屯門區 / 70校網 / 資助|http://www.fdccys.edu.hk
010-044-1924-3220|010-044-1924||24563678|mwfysam@incnets.com|新界屯門一區田景邨屋邨校舍|屯門區 / 70校網 / 資助|http://www.cccmwfys.edu.hk
010-044-1925-3221|010-044-1925||24598552|cccbs@butsan.edu.hk|新界屯門新墟青山公路28號|屯門區 / 71校網 / 資助|http://www.butsan.edu.hk
010-044-1926-3222|010-044-1926||24597156|info@hft.edu.hk|新界屯門龍門路41號|屯門區 / 70校網 / 資助|https://www.hft.edu.hk
010-044-1927-3223|010-044-1927||24045333|office@ltyschool.edu.hk|新界屯門湖翠路263號|屯門區 / 70校網 / 資助|http://www.ltyschool.edu.hk
010-044-1928-3224|010-044-1928||25610115|canossahk@gmail.com|香港鰂魚涌海澤街8號|東區 / 14校網 / 資助|https://www.canossahk.edu.hk
010-044-1929-3225|010-044-1929||25602051|info@hkcwc-htyps.edu.hk|香港筲箕灣西灣河街61號|東區 / 16校網 / 資助|http://www.hkcwc-htyps.edu.hk
010-044-1930-3226|010-044-1930||25704436|enquiry@kcs.edu.hk|香港北角清華街30號|東區 / 私立|https://www.kcs.edu.hk
010-044-1931-3227|010-044-1931||25605677|stmarksprisch@yahoo.com.hk|香港筲箕灣柴灣道71號|東區 / 16校網 / 資助|http://www.stmarksprischool.edu.hk
010-044-1932-3228|010-044-1932||25709473|info@skhsms.edu.hk|香港北角炮台山道23號|東區 / 14校網 / 資助|http://www.skhsms.edu.hk
010-044-1933-3229|010-044-1933||31028101|info@skhcwsms.edu.hk|香港柴灣柴灣道380號|東區 / 16校網 / 資助|http://www.skhcwsms.edu.hk
010-044-1934-3230|010-044-1934||25606272|info@skwtts.edu.hk|香港筲箕灣巴色道3號|東區 / 16校網 / 資助|http://www.skwtts.edu.hk
010-044-1935-3231|010-044-1935||25692532|skwgps@edb.gov.hk|香港筲箕灣東大街19號|東區 / 16校網 / 官立|https://www.skwgps.edu.hk
010-044-1936-3232|010-044-1936||28171746|info@honwah.edu.hk|香港小西灣富欣道3號|東區 / 直資|http://www.honwah.edu.hk
010-044-1937-3233|010-044-1937||28844775|sap-mail@sap.edu.hk|香港鰂魚涌康怡花園康盛街14號|東區 / 14校網 / 資助|https://www.sap.edu.hk
010-044-1938-3234|010-044-1938||22023922|info@hkugaps.edu.hk|香港柴灣怡盛街九號|東區 / 直資|http://www.hkugaps.edu.hk
010-044-1939-3235|010-044-1939||25582111|info@annwyllie.edu.hk|香港柴灣盛泰道100號杏花邨平台|東區 / 16校網 / 資助|https://www.annwyllie.edu.hk
010-044-1940-3236|010-044-1940||25562292|info@saccf.edu.hk|香港柴灣華廈街九號|東區 / 16校網 / 資助|http://www.saccf.edu.hk
